717,1,450.85228895542576
51,1,411.33599925302906
320,2,237.03599425957935
41,2,404.50511778066755
629,2,524.0606590534279
329,4,367.0538677648568
697,2,479.3480601282738
702,1,408.79596016101186
315,4,637.5012343864424
249,4,232.8550860406697
409,4,473.9957601245002
573,1,325.2924932041706
479,1,580.5824235784232
482,2,472.8399670878905
683,3,503.0008813379028
403,1,185.31618614441882
600,1,439.5563486691193
140,1,497.5606409207205
142,3,550.8701946957367
447,1,507.4813422062416
135,1,360.26138038248297
534,3,250.62094375369577
577,4,465.47936409297074
116,2,512.6166199705328
731,1,426.70498614933337
390,3,318.5989163256427
296,4,480.9447384267095
311,2,320.68238640277355
250,2,527.3384381561355
729,3,466.0528225598177
55,4,499.01609683909754
251,1,172.69054296740666
130,3,369.41483583131844
703,4,354.90992707413886
541,4,454.0886392787394
144,3,315.99624043373717
275,3,434.2451190102065
542,4,489.9338897900572
155,1,578.6990359980806
635,3,290.73461690462614
309,1,393.11566310467606
503,1,412.3565400332273
73,1,558.9898714052923
271,3,481.3022789099021
366,2,482.64259050969486
515,3,394.073461474857
120,3,510.08191767812326
0,3,440.29904314733324
235,2,517.578740661994
630,2,204.7002413972134
500,3,461.2220899779823
575,2,475.5266924491124
765,1,327.97059054256147
477,3,188.8890867096191
665,3,503.37859341838725
553,1,475.70484927274094
302,1,372.0746426367396
370,1,262.32113476883507
618,1,522.190651618592
382,1,525.5854649851522
307,2,442.5176072968476
95,4,358.0549951491775
589,3,625.8545848840338
166,2,434.33499555783783
461,1,295.72354987746957
634,1,657.358918506888
547,3,434.01077630402756
169,1,486.55440558342514
676,2,488.68101129352027
243,2,204.24617912103457
62,2,483.0286514606519
671,2,457.4331498771145
274,3,488.37076882918313
98,2,417.63697136160556
36,1,504.97020854568626
215,4,490.1986640580676
63,4,276.2552074496623
201,4,306.67173749047987
82,2,428.3014631242958
529,1,486.22745781735773
523,4,444.96588103934226
755,2,476.61158177516063
608,1,495.63467340160827
504,4,484.955015198256
89,3,263.4826041816435
487,2,197.0261792037907
397,4,433.1148155494172
433,2,488.66396642749964
649,1,480.8959335438942
265,4,483.50383770760646
425,2,466.0290628022362
280,1,265.6931745444203
594,3,436.127081140664
273,4,270.40560054049706
294,4,588.696988545788
799,4,548.8072699286472
156,4,345.2753129322484
684,4,546.5100486932967
408,1,515.1002463413035
412,1,512.8577173795013
231,1,624.7218566968162
764,1,393.34418557701474
165,1,389.42954660777986
94,4,546.491020366092
164,2,564.1786381207963
295,1,477.9387867794002
86,1,207.48940996024305
693,2,473.919101274692
538,2,576.588755546424
313,2,467.32552860084786
10,1,508.05495279626285
147,1,522.8071492574867
421,1,364.5860777263568
253,4,553.0725835385504
468,2,404.365071230136
194,1,357.6328077533622
364,4,285.33404038124195
114,2,523.0286733542175
528,1,512.5392271007086
45,2,418.12132739069307
715,3,447.14619487907515
738,1,494.48428743469555
588,4,518.0265679780169
285,4,467.3256797790418
786,1,343.5736528803746
124,4,497.388469749602
252,3,264.3071604241862
511,2,273.57252585936646
572,1,444.5818703345792
692,1,453.6267921681482
191,4,378.9584142590599
181,1,551.4227007400835
3,4,462.6270876972938
217,1,572.5865529369099
475,1,466.06974458040406
389,2,551.1341081859662
78,3,483.7837673596034
350,3,444.5364846604588
726,3,509.8691652340061
385,3,528.3606064025793
277,1,457.13144457691914
564,4,283.34767021919413
246,2,431.5166353266926
436,3,621.5820364405192
458,2,529.5392342236855
536,3,600.6372495787894
716,4,480.65030371380647
137,4,156.10876989054702
337,1,257.3783392488264
354,3,411.6862150992843
792,3,628.7363944231734
289,2,402.7397150813529
592,2,525.1006018497976
795,1,507.30179165431076
472,3,421.0683870204591
127,3,224.17753651525956
520,1,514.6630285609741
85,4,404.9031755875127
291,3,434.28929423945743
721,1,288.26834728892425
52,2,557.5837467110953
499,1,355.1574114376119
440,2,400.80233359324495
213,4,454.3179754759986
7,1,442.4645837811195
138,3,564.0510481925637
701,2,678.3978176280448
134,4,366.16126477144803
759,2,616.2590152388907
379,4,258.56211501838396
189,4,468.4671902223075
623,2,260.1762164132613
111,3,269.89052641368295
330,4,414.59816928717953
154,3,214.0739603452203
710,1,405.5354655470812
580,4,494.0510387594927
257,1,440.18636433131286
476,3,423.5675872913227
136,3,221.5745545184738
797,2,459.81676345150987
171,3,598.2512010761784
621,4,635.8437397202802
